source,target,weight,Age_Giver,Age_Recipient
Clrale,JKJKK,1,27,105
Clrale,JKJKK,1,49,127
Marxar,JKJKK,1,NA,80
Sheyhe,JKJKK,1,47,68
Frwnre,JKJKK,1,154,126
Ishash,JKJKK,1,24,129
Lileib,JKJKK,1,NA,67
Clrale,JKJKK,1,16,93
Karial,JKJKK,1,68,126
Orllrw,JKJKK,1,100,119
Auenus,JKJKK,1,42,68
Lileib,JKJKK,1,NA,66
Joceoy,JKJKK,1,55,82
Sheyhe,JKJKK,1,47,67
Brtero,JKJKK,1,71,78
Sesseu,JKJKK,1,37,120
Frwnre,JKJKK,1,120,92
Karial,JKJKK,1,46,104
Marxar,JKJKK,1,NA,81
Clrale,JKJKK,1,51,128
Karial,JKJKK,1,69,128
Scpfch,JKJKK,1,69,106
Harear,JKJKK,1,NA,106
Frwnre,JKJKK,1,121,93
Brtero,JKJKK,1,71,77
Karial,JKJKK,1,67,126
Frwnre,JKJKK,1,96,68
Karial,JKJKK,1,67,126
Karial,JKJKK,1,47,106
Auenus,JKJKK,1,80,106
Ketsea,JKJKK,1,65,129
Clrale,JKJKK,1,50,128
Caviap,JKJKK,1,3,105
Clrale,JKJKK,1,27,105
Lileib,JKJKK,1,NA,93
Lileib,JKJKK,1,NA,68
Brtero,JKJKK,1,61,68
Ganeab,JKJKK,1,NA,106
Ishash,JKJKK,1,22,127
Clrale,JKJKK,1,48,126
Frwnre,JKJKK,1,121,93
Karial,JKJKK,1,68,127
Lileib,JKJKK,1,NA,67
Karial,JKJKK,1,47,105
Yaraao,JKJKK,1,50,92
Lukaus,JKJKK,1,NA,66
Sheyhe,JKJKK,1,47,67
Clrale,JKJKK,1,26,104
Frwnre,JKJKK,1,148,120
Lileib,JKJKK,1,NA,118
Clrale,JKJKK,1,49,127
Clrale,JKJKK,1,48,126
Karial,JKJKK,1,46,105
Auenus,JKJKK,1,78,104
Ketsea,JKJKK,1,41,105
Karial,JKJKK,1,62,120
Clrale,JKJKK,1,27,105
Clrale,JKJKK,1,26,104
Scpfch,JKJKK,1,57,93
Karial,JKJKK,1,46,105
Clrale,JKJKK,1,27,105
Sesseu,JKJKK,1,22,105
Karial,JKJKK,1,35,94
Karial,JKJKK,1,46,104
Karial,JKJKK,1,46,104
Clrale,JKJKK,1,51,129
Frwnre,JKJKK,1,146,118
Clrale,JKJKK,1,28,106
Sheyhe,JKJKK,1,47,68
Karial,JKJKK,1,46,105
Karial,JKJKK,1,47,105
Clrale,JKJKK,1,48,126
Karial,JKJKK,1,46,105
Sesseu,JKJKK,1,10,93
Lileib,JKJKK,1,NA,93
Sesseu,JKJKK,1,21,104
Clrale,JKJKK,1,28,106
Lukaus,JKJKK,1,NA,66
Sheyhe,JKJKK,1,47,67
Clrale,JKJKK,1,50,127
Lileib,JKJKK,1,NA,105
Karial,JKJKK,1,47,105
Clrale,JKJKK,1,50,128
Sheyhe,JKJKK,1,48,68
Clrale,JKJKK,1,48,126
Frwnre,JKJKK,1,156,128
Ishash,JKJKK,1,15,120
Marxar,JKJKK,1,NA,81
Clrale,JKJKK,1,27,104
Frwnre,JKJKK,1,121,93
Lileib,JKJKK,1,NA,66
Orllrw,JKJKK,1,109,128
Ethato,JKJKK,1,19,105
Harear,JKJKK,1,NA,119
Marxar,JKJKK,1,NA,77
Brtero,JKJKK,1,74,80
Ishash,JKJKK,1,23,128
Karial,JKJKK,1,47,105
Clrale,JKJKK,1,51,129
Karial,JKJKK,1,46,105
Brtero,JKJKK,1,74,81
Karial,JK17KI,1,46,0
JKJKK,JK17KI,1,105,0
JKJKK,JK17KI,1,106,1
JKJKK,JK17KI,1,106,1
JKJKK,JK17KI,1,105,1
Karial,JK17KI,1,46,0
JKJKK,JK17KI,1,104,0
Karial,JK17KI,1,46,0
Karial,JK17KI,1,47,0
Karial,JK17KI,1,46,0
JKJKK,JK17KI,1,105,1
JKJKK,JK17KI,1,106,1
Karial,JK17KI,1,46,0
JKJKK,JK17KI,1,105,0
Doleoy,Joceoy,1,89,93
Amlimb,Joceoy,1,23,65
Brlera,Joceoy,1,NA,99
Scpica,Joceoy,1,NA,51
Brlera,Joceoy,1,NA,51
Amlimb,Joceoy,1,23,65
Brlera,Joceoy,1,NA,41
Kisain,Joceoy,1,NA,65
Harear,Joceoy,1,NA,99
Scpica,Joceoy,1,NA,65
Toenol,Joceoy,1,34,40
Brlera,Joceoy,1,NA,66
Takaan,Joceoy,1,26,76
Brlera,Joceoy,1,NA,50
Ketsea,Joceoy,1,41,77
Brlera,Joceoy,1,NA,99
Doleoy,Joceoy,1,74,78
Brlera,Joceoy,1,NA,66
Amlimb,Joceoy,1,23,65
Ketsea,Joceoy,1,30,66
Amlimb,Joceoy,1,23,65
Amlimb,Joceoy,1,23,65
Brlera,Joceoy,1,NA,66
Doleoy,Joceoy,1,61,65
Ketsea,Joceoy,1,58,94
Kakaaf,Joceoy,1,92,66
Amlimb,Joceoy,1,23,65
Molaog,Joceoy,1,26,101
Brlera,Joceoy,1,NA,99
Brlera,Joceoy,1,NA,99
Brlera,Joceoy,1,NA,39
Brlera,Joceoy,1,NA,53
Doleoy,Joceoy,1,74,78
Amlimb,Joceoy,1,24,66
Brlera,Joceoy,1,NA,40
Sesseu,Joceoy,1,43,99
Auenus,Joceoy,1,78,77
Amlimb,Joceoy,1,23,65
Kakaaf,Joceoy,1,92,66
Brlera,Joceoy,1,NA,41
Pietik,Joceoy,1,47,94
Molaog,Joceoy,1,25,99
Brlera,Joceoy,1,NA,53
JKJKK,Joceoy,1,121,94
Ketsea,Joceoy,1,40,77
Brlera,Joceoy,1,NA,53
Brlera,Joceoy,1,NA,99
Ishash,Joceoy,1,22,100
Doleoy,Joceoy,1,97,101
Brlera,Joceoy,1,NA,51
Doleoy,Joceoy,1,73,78
Yadeao,Joceoy,1,NA,78
Xenaen,Joceoy,1,49,93
Brlera,Joceoy,1,NA,54
Muinuf,Joceoy,1,33,65
Brlera,Joceoy,1,NA,94
Scpica,Joceoy,1,NA,51
Ketsea,Joceoy,1,41,77
Molaog,Joceoy,1,18,92
Scpica,Joceoy,1,NA,78
Brlera,Joceoy,1,NA,40
Ethato,Joceoy,1,20,78
Lukaus,Joceoy,1,NA,99
Scpfch,Joceoy,1,44,53
Amlimb,Joceoy,1,24,66
Karial,Joceoy,1,46,77
Brlera,Joceoy,1,NA,52
Amlimb,Joceoy,1,24,66
Brlera,Joceoy,1,NA,50
Auenus,Joceoy,1,66,65
Amlimb,Joceoy,1,24,66
Amlimb,Joceoy,1,23,65
Amlimb,Joceoy,1,23,65
Brlera,Joceoy,1,NA,100
Doleoy,Joceoy,1,74,78
Doleoy,Joceoy,1,73,78
Brlera,Joceoy,1,NA,53
Lukaus,Joceoy,1,NA,78
Molaog,Joceoy,1,26,101
Brlera,Joceoy,1,NA,65
Auenus,Joceoy,1,80,78
ShRahe,Joceoy,1,103,100
Brlera,Joceoy,1,NA,78
Takaan,Joceoy,1,51,101
Brlera,Joceoy,1,NA,39
Brlera,Joceoy,1,NA,65
Molaog,Joceoy,1,26,101
Ethato,Joceoy,1,42,100
Brlera,Joceoy,1,NA,100
Lomeom,Joceoy,1,NA,51
Ethato,Joceoy,1,40,99
Brlera,Joceoy,1,NA,100
Scpfch,Joceoy,1,44,53
Brlera,Joceoy,1,NA,100
ShRahe,Joceoy,1,96,93
Vigair,Joceoy,1,70,91
Brlera,Joceoy,1,NA,41
Doleoy,Joceoy,1,73,77
Ketsea,Joceoy,1,57,94
Doleoy,Joceoy,1,97,101
Brlera,Joceoy,1,NA,40
Ketsea,Joceoy,1,55,91
Molaog,Joceoy,1,24,99
Brlera,Joceoy,1,NA,65
Lukaus,Joceoy,1,NA,55
Kalaam,Joceoy,1,NA,98
Brlera,Joceoy,1,NA,41
Brlera,Joceoy,1,NA,40
Lileib,Joceoy,1,NA,40
Brlera,Joceoy,1,NA,54
Brlera,Joceoy,1,NA,98
Scpfch,Joceoy,1,45,54
Brlera,Joceoy,1,NA,66
Ketsea,Joceoy,1,63,99
Clrale,Joceoy,1,43,94
Mzzuzu,Joceoy,1,24,99
Brlera,Joceoy,1,NA,92
Ketsea,Joceoy,1,41,77
Clrale,Joceoy,1,43,94
Doleoy,Joceoy,1,74,78
Ketsea,Joceoy,1,57,94
Doleoy,Joceoy,1,89,93
ShRahe,Joceoy,1,56,53
Brlera,Joceoy,1,NA,65
Amlimb,Joceoy,1,23,65
ShRahe,Joceoy,1,96,93
Scpfch,Joceoy,1,44,53
Sheyhe,Joceoy,1,58,51
Okgaka,Joceoy,1,45,94
Yadeao,Joceoy,1,NA,92
Ketsea,Joceoy,1,40,76
Amlimb,Joceoy,1,23,65
Brlera,Joceoy,1,NA,92
Pietik,Joceoy,1,52,98
Ketsea,Joceoy,1,42,78
Joceoy,Joceoy,1,99,99
Harear,Joceoy,1,NA,98
Yadeao,Joceoy,1,NA,92
Okgoka,Joceoy,1,129,65
Takaan,Joceoy,1,28,78
Karial,Joceoy,1,62,94
Auenus,Joceoy,1,54,53
Brlera,Joceoy,1,NA,101
Brlera,Joceoy,1,NA,40
Molaog,Joceoy,1,25,99
Doleoy,Joceoy,1,74,78
Ethato,Joceoy,1,18,77
Setier,Joceoy,1,42,65
Brlera,Joceoy,1,NA,77
Xenaen,Joceoy,1,33,78
Doleoy,Joceoy,1,73,77
Frwnre,Joceoy,1,149,94
Amlimb,Joceoy,1,24,66
Molaog,Joceoy,1,26,100
Molaog,Joceoy,1,19,94
Byonyr,Joceoy,1,20,66
Ketsea,Joceoy,1,41,77
Scpfch,Joceoy,1,57,66
Auenus,Joceoy,1,80,78
Ethato,Joceoy,1,41,99
Ganeab,Joceoy,1,NA,77
Sheyhe,Joceoy,1,59,53
Brlera,Joceoy,1,NA,51
Yadeao,Joceoy,1,NA,101
Brlera,Joceoy,1,NA,53
Nieyia,Joceoy,1,NA,40
Brlera,Joceoy,1,NA,40
Brlera,Joceoy,1,NA,53
Molaog,Joceoy,1,18,92
Mbmeba,Joceoy,1,NA,40
Auenus,Joceoy,1,68,66
Brlera,Joceoy,1,NA,55
Molaog,Joceoy,1,26,100
Brlera,Joceoy,1,NA,78
Brlera,Joceoy,1,NA,77
Ketsea,Joceoy,1,65,101
Ketsea,Joceoy,1,42,78
Clrale,Joceoy,1,43,94
Ketsea,Joceoy,1,29,65
Doleoy,Joceoy,1,74,78
Brlera,Joceoy,1,NA,78
Auenus,Joceoy,1,66,65
Harear,Joceoy,1,NA,40
Brlera,Joceoy,1,NA,65
Brlera,Joceoy,1,NA,53
Cohooe,Joceoy,1,48,100
Scpica,Joceoy,1,NA,78
Pietik,Joceoy,1,52,98
Doleoy,Joceoy,1,74,78
Molaog,Joceoy,1,24,99
Auenus,Joceoy,1,80,78
Scpfch,Joceoy,1,57,66
Hoonov,Kakaaf,1,79,79
Joceoy,Kakaaf,1,66,92
Kisain,Kakaaf,1,NA,92
Harear,Kakaaf,1,NA,80
Doleoy,Kakaaf,1,37,67
Scpica,Kakaaf,1,NA,92
Scpica,Kakaaf,1,NA,91
Lomeom,Kakaaf,1,NA,67
Kisain,Kakaaf,1,NA,92
Kisain,Kakaaf,1,NA,92
Doleoy,Kakaaf,1,62,92
Joceoy,Kakaaf,1,66,92
Kisain,Kakaaf,1,NA,92
Brtero,Kakaaf,1,61,66
Lileib,Kakaaf,1,NA,91
Doleoy,Kakaaf,1,62,92
Hoerom,Kakaaf,1,56,79
Joceoy,Kakaaf,1,50,77
Kisain,Kakaaf,1,NA,92
Brtero,Kakaaf,1,61,66
Joceoy,Kakaaf,1,66,92
Harear,Kakaaf,1,NA,66
Scpica,Kakaaf,1,NA,92
Joceoy,Kakaaf,1,66,92
Hoerom,Kakaaf,1,44,66
Brtero,Kakaaf,1,61,66
Hoerom,Kakaaf,1,56,79
Scpica,Kakaaf,1,NA,91
Harear,Kakaaf,1,NA,79
Scpica,Kakaaf,1,NA,92
Brtero,Kakaaf,1,61,67
Joceoy,Kakaaf,1,66,92
Joceoy,Kakaaf,1,66,92
Scpica,Kakaaf,1,NA,91
Scpica,Kakaaf,1,NA,92
Joceoy,Kakaaf,1,66,92
Kalaam,Kakaaf,1,NA,65
Kisain,Kakaaf,1,NA,92
Scpica,Kakaaf,1,NA,92
Joceoy,Kakaaf,1,66,92
Kisain,Kakaaf,1,NA,92
Scpica,Kakaaf,1,NA,92
Joceoy,Kakaaf,1,65,91
Scpica,Kakaaf,1,NA,91
Harear,Kakaaf,1,NA,78
Scpica,Kakaaf,1,NA,91
Doleoy,Kakaaf,1,61,92
Joceoy,Kakaaf,1,66,92
Harear,Kakaaf,1,NA,65
Priare,Kakaaf,1,NA,81
Harear,Kakaaf,1,NA,81
Brtero,Kakaaf,1,61,66
ShRahe,Kakaaf,1,69,92
Stckte,Kakaaf,1,76,77
Lomeom,Kakaaf,1,NA,65
Kisain,Kakaaf,1,NA,91
Lileib,Kakaaf,1,NA,92
Joceoy,Kakaaf,1,52,78
Stckte,Kakaaf,1,66,67
Ganeab,Kakaaf,1,NA,91
Joceoy,Kakaaf,1,66,92
Priare,Kakaaf,1,NA,77
Doleoy,Kakaaf,1,61,91
Scpica,Kakaaf,1,NA,92
Priare,Kakaaf,1,NA,76
Joceoy,Kakaaf,1,53,79
Lukaus,Kakaaf,1,NA,79
Marxar,Kakaaf,1,NA,66
Kisain,Kakaaf,1,NA,91
Doleoy,Kakaaf,1,61,92
Scpica,Kakaaf,1,NA,91
Sesseu,Karial,1,36,61
Okgaka,Karial,1,44,61
Yadeao,Karial,1,NA,68
Clrale,Karial,1,27,46
Lileib,Karial,1,NA,47
Anvont,Karial,1,66,67
JKJKK,Karial,1,105,46
JKJKK,Karial,1,126,68
Scpfch,Karial,1,90,68
Xenaen,Karial,1,47,61
JKJKK,Karial,1,105,47
Lileib,Karial,1,NA,8
JKJKK,Karial,1,93,34
Toenol,Karial,1,70,45
Anvont,Karial,1,68,70
JKJKK,Karial,1,105,46
Kalaam,Karial,1,NA,34
Okgaka,Karial,1,51,68
Clrale,Karial,1,16,35
JKJKK,Karial,1,104,45
Joceoy,Karial,1,78,46
Isrosh,Karial,1,35,60
Pietik,Karial,1,19,34
Lukaus,Karial,1,NA,46
Lukaus,Karial,1,NA,47
Clrale,Karial,1,48,67
Clrale,Karial,1,26,45
Pietik,Karial,1,31,46
Okgoka,Karial,1,131,35
Sesseu,Karial,1,22,46
Kisain,Karial,1,NA,47
Clrale,Karial,1,43,62
Frwnre,Karial,1,149,63
JKJKK,Karial,1,126,67
Okgaka,Karial,1,29,46
JKJKK,Karial,1,119,60
Clrale,Karial,1,49,68
JKJKK,Karial,1,93,35
JKJKK,Karial,1,126,68
Ishash,Karial,1,23,69
Scpfch,Karial,1,91,69
Joceoy,Karial,1,98,67
Auenus,Karial,1,67,34
Lileib,Karial,1,NA,8
Priare,Karial,1,NA,67
Okgaka,Karial,1,29,46
Toenol,Karial,1,59,34
Clrale,Karial,1,15,34
Clrale,Karial,1,42,61
Xenaen,Karial,1,34,47
Clrale,Karial,1,28,47
JKJKK,Karial,1,129,70
Mosaom,Karial,1,28,34
Lileib,Karial,1,NA,34
Ketsea,Karial,1,63,68
Okgaka,Karial,1,29,47
JKJKK,Karial,1,127,68
Clrale,Karial,1,48,67
Lileib,Karial,1,NA,47
Clrale,Karial,1,48,67
JKJKK,Karial,1,127,69
Okgaka,Karial,1,51,68
JKJKK,Karial,1,126,67
Clrale,Karial,1,28,47
Setier,Karial,1,70,61
Joceoy,Karial,1,101,70
Vigair,Karial,1,79,69
Vigair,Karial,1,71,61
Clrale,Karial,1,27,47
Clrale,Karial,1,41,60
Auenus,Karial,1,66,34
Isrosh,Karial,1,35,60
Auenus,Karial,1,67,34
Harear,Karial,1,NA,62
JKJKK,Karial,1,126,67
Clrale,Karial,1,15,34
Pietik,Karial,1,19,34
Pietik,Karial,1,19,34
Okgaka,Karial,1,44,61
Ishash,Karial,1,16,62
Lileib,Karial,1,NA,7
Lileib,Karial,1,NA,47
Okgaka,Karial,1,29,46
JKJKK,Karial,1,105,46
Clrale,Karial,1,14,34
JKJKK,Karial,1,129,70
Okgaka,Karial,1,30,47
Clrale,Karial,1,14,34
Clrale,Karial,1,27,46
Lileib,Karial,1,NA,9
Lileib,Karial,1,NA,34
Scpfch,Karial,1,91,69
JKJKK,Karial,1,93,35
Okgoka,Karial,1,131,35
Okgaka,Karial,1,50,67
Ishash,Karial,1,21,67
Lileib,Karial,1,NA,9
Yadeao,Karial,1,NA,60
JKJKK,Karial,1,121,62
Lileib,Karial,1,NA,35
Ludaua,Karial,1,58,61
Lileib,Karial,1,NA,47
JKJKK,Karial,1,93,34
Ishash,Karial,1,24,70
JKJKK,Karial,1,127,68
Auenus,Karial,1,78,45
Vigair,Karial,1,77,67
Lileib,Karial,1,NA,10
Ludaua,Karial,1,31,34
Lileib,Karial,1,NA,35
JKJKK,Karial,1,106,47
Okgaka,Karial,1,45,63
JKJKK,Karial,1,126,68
JKJKK,Karial,1,105,46
JKJKK,Karial,1,105,46
Ludaua,Karial,1,57,60
Auenus,Karial,1,96,63
Lileib,Karial,1,NA,34
JKJKK,Karial,1,104,45
Yadeao,Karial,1,NA,60
Joceoy,Karial,1,98,67
Setier,Karial,1,69,61
JKJKK,Karial,1,104,45
Frwnre,Karial,1,132,46
JKJKK,Karial,1,92,34
Lileib,Karial,1,NA,34
JKJKK,Karial,1,105,46
Scpfch,Karial,1,90,67
Clrale,Karial,1,41,60
Frwnre,Kaguas,1,133,0
Frwnre,Kaguas,1,148,16
Frwnre,Kaguas,1,148,15
Frwnre,Kaguas,1,156,23
Frwnre,Kaguas,1,154,21
Frwnre,Kaguas,1,149,17
Frwnre,Kaguas,1,154,21
Frwnre,Kaguas,1,156,24
Frwnre,Kaguas,1,154,21
Frwnre,Kaguas,1,149,16
Frwnre,Kaguas,1,133,0
Frwnre,Kaguas,1,148,15
Clrale,Kaguas,1,27,0
Frwnre,Kaguas,1,155,22
Clrale,Kaguas,1,51,24
Frwnre,Kaguas,1,133,0
Frwnre,Kaguas,1,133,1
Caviap,Kaguas,1,24,21
Caviap,Kaguas,1,25,21
Frwnre,Kaguas,1,133,1
Frwnre,Kaguas,1,149,16
Frwnre,Kaguas,1,154,22
Frwnre,Kaguas,1,153,21
Frwnre,Kaguas,1,154,21
Frwnre,Kaguas,1,133,0
Frwnre,Kaguas,1,155,22
Okgaka,Kaguas,1,50,21
Frwnre,Kaguas,1,156,23
Frwnre,Kaguas,1,133,1
Ishash,Kaguas,1,15,16
Frwnre,Kaguas,1,133,0
Frwnre,Kaguas,1,155,23
Okgaka,Kaguas,1,45,16
Frwnre,Kaguas,1,157,24
Frwnre,Kaguas,1,154,21
Frwnre,Kaguas,1,156,23
Sesseu,Kaguas,1,46,24
Frwnre,Kaguas,1,148,16
Frwnre,Kaguas,1,156,23
Frwnre,Kaguas,1,156,24
Ishash,Kaguas,1,23,24
Kisain,Kaguas,1,NA,21
Frwnre,Kaguas,1,156,24
Frwnre,Kaguas,1,133,1
Frwnre,Kaguas,1,148,15
Frwnre,Kaguas,1,132,0
Frwnre,Kaguas,1,154,21
Clrale,Kaguas,1,28,1
Frwnre,Kaguas,1,156,24
Frwnre,Kaguas,1,153,21
Frwnre,Kaguas,1,156,24
Frwnre,Kaguas,1,154,21
Clrale,Kaguas,1,27,0
Frwnre,Kaguas,1,155,22
Frwnre,Kaguas,1,153,21
Caviap,Kaguas,1,24,21
Frwnre,Kaguas,1,149,17
Priare,Ketsea,1,NA,29
Brlera,Ketsea,1,NA,41
Brlera,Ketsea,1,NA,41
Amlimb,Ketsea,1,49,55
Kisain,Ketsea,1,NA,4
Xenaen,Ketsea,1,54,62
Harear,Ketsea,1,NA,4
Takaan,Ketsea,1,41,55
Yadeao,Ketsea,1,NA,42
Scpica,Ketsea,1,NA,65
Brlera,Ketsea,1,NA,30
Scpica,Ketsea,1,NA,42
Brlera,Ketsea,1,NA,64
Brlera,Ketsea,1,NA,30
Brlera,Ketsea,1,NA,63
Kisain,Ketsea,1,NA,29
Yadeao,Ketsea,1,NA,41
Brlera,Ketsea,1,NA,42
Pietik,Ketsea,1,20,30
Xenaen,Ketsea,1,22,30
Doleoy,Ketsea,1,37,5
Mzzuzu,Ketsea,1,23,63
Brlera,Ketsea,1,NA,55
Doleoy,Ketsea,1,96,64
Doleoy,Ketsea,1,96,64
Priare,Ketsea,1,NA,30
Toenol,Ketsea,1,71,41
Brlera,Ketsea,1,NA,42
Joceoy,Ketsea,1,92,56
Mosaom,Ketsea,1,62,63
Pietik,Ketsea,1,32,42
Xenaen,Ketsea,1,47,55
Okgaka,Ketsea,1,44,56
Brlera,Ketsea,1,NA,5
Yadeao,Ketsea,1,NA,42
Takaan,Ketsea,1,16,30
Clrale,Ketsea,1,48,63
Doleoy,Ketsea,1,87,55
Karial,Ketsea,1,60,55
Takaan,Ketsea,1,16,29
Ethato,Ketsea,1,33,56
Brlera,Ketsea,1,NA,41
Okgaka,Ketsea,1,43,55
Kalaam,Ketsea,1,NA,30
Joceoy,Ketsea,1,76,40
Chbeho,Ketsea,1,32,64
Takaan,Ketsea,1,16,30
Brlera,Ketsea,1,NA,40
Pietik,Ketsea,1,20,30
Takaan,Ketsea,1,28,42
Pietik,Ketsea,1,20,30
Brlera,Ketsea,1,NA,4
Ethato,Ketsea,1,33,55
Okgaka,Ketsea,1,30,42
Harear,Ketsea,1,NA,57
Okgoka,Ketsea,1,131,30
Brlera,Ketsea,1,NA,30
Brlera,Ketsea,1,NA,63
Takaan,Ketsea,1,27,41
Lukaus,Ketsea,1,NA,29
Mzzuzu,Ketsea,1,25,65
Joceoy,Ketsea,1,78,42
Brlera,Ketsea,1,NA,29
Brlera,Ketsea,1,NA,41
Brlera,Ketsea,1,NA,41
Brlera,Ketsea,1,NA,29
Brlera,Ketsea,1,NA,29
Brlera,Ketsea,1,NA,64
Doleoy,Ketsea,1,87,55
Takaan,Ketsea,1,16,30
Takaan,Ketsea,1,15,29
Auenus,Ketsea,1,80,42
Brlera,Ketsea,1,NA,29
Scpica,Ketsea,1,NA,64
Muinuf,Ketsea,1,33,30
Hoonou,Ketsea,1,21,40
Amlimb,Ketsea,1,35,41
Pietik,Ketsea,1,55,65
Brlera,Ketsea,1,NA,63
Pietik,Ketsea,1,32,42
Pietik,Ketsea,1,45,55
Clrale,Ketsea,1,48,62
Brlera,Ketsea,1,NA,29
Brlera,Ketsea,1,NA,41
Brlera,Ketsea,1,NA,63
Scpica,Ketsea,1,NA,42
Auenus,Ketsea,1,80,42
Scpica,Ketsea,1,NA,29
Brlera,Ketsea,1,NA,64
Brlera,Ketsea,1,NA,63
Pietik,Ketsea,1,55,65
Brlera,Ketsea,1,NA,30
Doleoy,Ketsea,1,87,55
Ethato,Ketsea,1,40,62
Brlera,Ketsea,1,NA,29
Harear,Ketsea,1,NA,55
Joceoy,Ketsea,1,76,40
Brlera,Ketsea,1,NA,4
Takaan,Kileib,1,44,11
Ketsea,Kileib,1,55,8
Coinon,Kileib,1,25,18
Nykayi,Kileib,1,19,17
Nykayi,Kileib,1,18,16
Ethato,Kileib,1,40,16
Brlera,Kileib,1,NA,16
Brlera,Kileib,1,NA,11
Brlera,Kileib,1,NA,16
Brlera,Kileib,1,NA,15
Brlera,Kileib,1,NA,16
Brlera,Kileib,1,NA,16
Brlera,Kileib,1,NA,16
Brlera,Kileib,1,NA,16
Ketsea,Kileib,1,57,10
Takaan,Kileib,1,44,11
Brlera,Kileib,1,NA,17
Ketsea,Kileib,1,63,16
Brlera,Kileib,1,NA,16
Brlera,Kileib,1,NA,18
Hoonou,Kileib,1,36,8
Nykayi,Kileib,1,20,17
Brlera,Kileib,1,NA,8
Brlera,Kileib,1,NA,17
Brlera,Kileib,1,NA,16
Brlera,Kileib,1,NA,8
Brlera,Kileib,1,NA,18
Brlera,Kileib,1,NA,10
Brlera,Kileib,1,NA,17
Brlera,Kileib,1,NA,17
Brlera,Kileib,1,NA,16
Brlera,Kileib,1,NA,17
Brlera,Kileib,1,NA,15
Trnsra,Kileib,1,29,16
Brlera,Kileib,1,NA,15
Brlera,Kileib,1,NA,16
Brlera,Kileib,1,NA,16
Brlera,Kileib,1,NA,10
Brlera,Kileib,1,NA,10
Brlera,Kileib,1,NA,15
Brtero,Kiroil,1,61,103
Lomeom,Kiroil,1,NA,102
Brtero,Kiroil,1,60,103
Kisain,Kiroil,1,NA,102
ShRahe,Kiroil,1,43,103
Nieyia,Kiroil,1,NA,102
Kakaaf,Kiroil,1,66,103
Brtero,Kiroil,1,60,103
Brtero,Kiroil,1,61,103
Brtero,Kiroil,1,61,103
Lukaus,Kiroil,1,NA,103
Amlimb,Kivuiv,1,56,11
Harear,Kivuiv,1,NA,11
Harear,Kivuiv,1,NA,12
Harear,Kivuiv,1,NA,11
Harear,Kivuiv,1,NA,13
Harear,Kivuiv,1,NA,11
Nykayi,Kivuiv,1,18,11
Ethato,Kivuiv,1,40,11
Zobaom,Kivuiv,1,15,14
ShRahe,Kivuiv,1,104,13
Harear,Kivuiv,1,NA,11
Xenaen,Kivuiv,1,57,14
Zobaom,Kivuiv,1,13,12
Caviap,Kivuiv,1,27,14
Harear,Kivuiv,1,NA,7
Ketsea,Kivuiv,1,56,4
Harear,Kivuiv,1,NA,11
Pietik,Kivuiv,1,47,6
Harear,Kivuiv,1,NA,11
Harear,Kivuiv,1,NA,11
Harear,Kivuiv,1,NA,13
Harear,Kivuiv,1,NA,5
Harear,Kivuiv,1,NA,6
Pietik,Kivuiv,1,47,6
Zobaom,Kivuiv,1,14,13
Pietik,Kivuiv,1,46,5
Zobaom,Kivuiv,1,15,14
Harear,Kivuiv,1,NA,11
Pietik,Kivuiv,1,47,6
Xenaen,Kivuiv,1,54,11
Nykayi,Kivuiv,1,19,13
Zobaom,Kivuiv,1,14,13
Harear,Kivuiv,1,NA,11
Harear,Kivuiv,1,NA,11
Zobaom,Kivuiv,1,13,11
Clrale,Kivuiv,1,43,6
Clrale,Kivuiv,1,43,6
Xenaen,Kivuiv,1,56,13
Harear,Kivuiv,1,NA,11
Harear,Kivuiv,1,NA,11
Harear,Kivuiv,1,NA,11
Harear,Kivuiv,1,NA,11
Xenaen,Kivuiv,1,47,5
Harear,Kivuiv,1,NA,11
Xenaen,Kivuiv,1,56,14
ShRahe,Kivuiv,1,104,13
Clrale,Kivuiv,1,43,6
Caviap,Kivuiv,1,24,11
Edardg,Kivuiv,1,NA,6
Takaan,Kivuiv,1,41,4
Harear,Kivuiv,1,NA,11
Clrale,Li19ib,1,50,0
Frwnre,Ludaua,1,95,5
Frwnre,Ludaua,1,120,31
Scpica,Ludaua,1,NA,66
Karial,Ludaua,1,34,31
Frwnre,Ludaua,1,120,31
Karial,Ludaua,1,35,32
Frwnre,Ludaua,1,121,32
Karial,Ludaua,1,67,64
Xenaen,Ludaua,1,47,57
Frwnre,Ludaua,1,121,32
Frwnre,Ludaua,1,96,7
Frwnre,Ludaua,1,120,31
Okgaka,Ludaua,1,29,43
Karial,Ludaua,1,60,57
Frwnre,Ludaua,1,120,31
Frwnre,Ludaua,1,96,6
Frwnre,Ludaua,1,148,58
Frwnre,Ludaua,1,148,58
Frwnre,Ludaua,1,121,32
Clrale,Ludaua,1,27,43
Frwnre,Ludaua,1,133,44
Joceoy,Ludaua,1,78,44
Frwnre,Ludaua,1,147,57
Frwnre,Ludaua,1,133,44
Frwnre,Ludaua,1,133,44
Caviap,Ludaua,1,24,64
Karial,Ludaua,1,67,64
Setier,Ludaua,1,54,42
Frwnre,Ludaua,1,148,59
Frwnre,Ludaua,1,133,44
Frwnre,Ludaua,1,147,57
Frwnre,Ludaua,1,96,7
Pietik,Ludaua,1,30,43
Anvont,Ludaua,1,45,44
